Obs,Cod_Item,Situacao_Item_Pedido,CodGrupoEstoque,Condicao_Pagamento,% Margem F brica Ped
6109,3009040007,1,85,67,5,0.2827
6110,14030033000,1,80,67,5,0.26
6111,3001075017,1,80,60,0.3609
6112,3002081118,1,80,60,0.2497
6113,3005006801,1,80,60,0.3303
6114,3005018001,1,80,60,0.2454
6115,3021094001,1,80,60,0.1251
6116,3022064001,1,80,60,0.284
6117,3009023016,1,85,70,0.1227
6118,3001077717,1,80,49,0.3632
6119,3009023016,1,85,49,0.046
6120,3001052018,1,80,77,0.451
6121,3001052701,1,80,77,0.327
6122,3001052901,1,80,77,0.4261
6123,3001055018,1,80,77,0.4788
6124,3001070015,1,80,77,0.4029
6125,3001070017,1,80,77,0.4633
6126,3001070615,1,80,77,0.4886
6127,3001070617,1,80,77,0.5339
6128,3001071101,1,80,77,0.3131
6129,3001075015,1,80,77,0.4837
6130,3001075017,1,80,77,0.5017
6131,3001083415,1,80,77,0.4806
6132,3001083517,1,80,77,0.4827
6133,3003070015,1,80,77,0.4122
6134,3003070017,1,80,77,0.4697
6135,3003070615,1,80,77,0.5406
6136,3003075017,1,80,77,0.5174
6137,3003081118,1,80,77,0.4473
6138,3003083415,1,80,77,0.4964
6139,3003083417,1,80,77,0.5484
6140,3011073034,1,80,77,0.4877
6141,3011073834,1,80,77,0.4697
6142,3013073034,1,80,77,0.4812
6143,3021094001,1,80,77,0.2879
6144,3021094092,1,80,77,0.3041
6145,3023064001,1,80,77,0.4734
6146,3023064092,1,80,77,0.4817
6147,6003046213,1,86,56,0.4397
6148,6003046313,1,86,56,0.4527
6149,6080203510,1,86,56,0.4156
6150,6080205010,1,86,56,0.4126
6151,6080207510,1,86,56,0.4203
6152,6080303510,1,86,56,0.4189
6153,6080305010,1,86,56,0.4182
6154,6080307510,1,86,56,0.4274
6155,3001052701,0,80,84,0.327
6156,3011073834,0,80,84,0.4697
6157,3013073034,0,80,84,0.4812
6158,3001052018,1,80,84,0.451
6159,3001052901,1,80,84,0.4261
6160,3001055018,1,80,84,0.4788
6161,3001070015,1,80,84,0.4029
6162,3001070017,1,80,84,0.4633
6163,3001070615,1,80,84,0.4886
6164,3001070617,1,80,84,0.5339
6165,3001071101,1,80,84,0.3131
6166,3001075015,1,80,84,0.4837
6167,3001075017,1,80,84,0.5017
6168,3001083415,1,80,84,0.4806
6169,3001083517,1,80,84,0.4827
6170,3003070015,1,80,84,0.4122
6171,3003070017,1,80,84,0.4697
6172,3003070615,1,80,84,0.5406
6173,3003075017,1,80,84,0.5174
6174,3003081118,1,80,84,0.4473
6175,3003083415,1,80,84,0.4964
6176,3003083417,1,80,84,0.5484
6177,3011073034,1,80,84,0.4877
6178,3021094001,1,80,84,0.2879
6179,3021094092,1,80,84,0.3041
6180,3023064001,1,80,84,0.4734
6181,3023064092,1,80,84,0.4817
6182,6003046213,1,86,70,0.4178
6183,6003046313,1,86,70,0.4313
6184,6003046413,1,86,70,0.426
6185,6023206009,1,86,70,0.3263
6186,6023208009,1,86,70,0.3263
6187,6023210009,1,86,70,0.3263
6188,6080203510,1,86,70,0.3927
6189,6080205010,1,86,70,0.3896
6190,6080207510,1,86,70,0.3977
6191,6080210010,1,86,70,0.4157
6192,6080303510,1,86,70,0.3961
6193,6080305010,1,86,70,0.3954
6194,6080307510,1,86,70,0.405
6195,14010478502,1,85,70,0.3237
6196,14020030232,1,85,70,0.3512
6197,6080310010,0,86,70,1
6198,3001090191,1,85,60,0.2686
6199,3005091060,1,85,60,0.1149
6200,3009005690,1,85,60,0.2395
6201,3009005790,1,85,60,0.2012
6202,3009015990,1,85,60,0.2535
6203,3009030226,1,85,60,0.1149
6204,3009030626,1,85,60,0.1475
6205,3009040007,1,85,60,0.106
6206,6030003083,1,86,60,0.3073
6207,14030033000,1,80,60,0.1756
6208,6030003084,0,86,60,1
6209,3001070917,1,80,49,0.1946
6210,3001071101,1,80,49,0.1166
6211,3043046017,1,80,49,0.1846
6212,3051070017,1,80,49,0.1732
6213,3141084317,1,80,49,0.1607
6214,3201590492,1,80,49,0.3953
6215,3502701835,1,80,49,0.4235
6216,3502701935,1,80,49,0.4235
6217,3509700174,1,85,49,0.316
6218,3509730010,1,80,49,0.4313
6219,6502052101,1,86,49,0.4027
6220,6506051130,1,86,49,0.4975
6221,6508086110,1,86,49,0.2457
6222,6508286110,1,86,49,0.2373
6223,3042046017,0,80,49,1
6224,6502020201,0,86,49,1
6225,3005006801,1,80,42,0.3224
6226,3005018001,1,80,42,0.2364
6227,6080203510,1,86,42,0.3574
6228,6080205010,1,86,42,0.355
6229,6080207510,1,86,42,0.3635
6230,6080305010,1,86,42,0.3612
6231,6080307510,1,86,42,0.3713
6232,6944015598,1,81,0,0.3363
6233,3001070015,1,80,56,0.3025
6234,3001070017,1,80,56,0.373
6235,3001070617,1,80,56,0.4387
6236,3001070915,1,80,56,0.3123
6237,3001070917,1,80,56,0.365
6238,3001071101,1,80,56,0.3034
6239,3001075015,1,80,56,0.3783
6240,3001076715,1,80,56,0.3559
6241,3001076717,1,80,56,0.377
6242,3001077615,1,80,56,0.3122
6243,3003077615,1,80,56,0.3155
6244,3009023107,1,85,56,0.2616
6245,3011073834,1,80,56,0.3614
6246,3141043934,1,80,56,0.3722
6247,3001070015,1,80,45,0.2537
6248,3001070017,1,80,45,0.3292
6249,3001070615,1,80,45,0.3412
6250,3001070617,1,80,45,0.3994
6251,3001071101,1,80,45,0.2547
6252,3001071515,1,80,45,0.315
6253,3001079515,1,80,45,0.3419
6254,3001083115,1,80,45,0.3411
6255,3003070017,1,80,45,0.3373
6256,3003081118,1,80,45,0.3091
6257,3003081517,1,80,45,0.3908
6258,3009023016,1,85,45,0.1062
6259,3009034501,1,80,45,0.0943
6260,6080305010,1,86,45,0.3643
6261,3001052018,1,80,58,33333333,0.2816
6262,3009015071,1,85,58,33333333,0.3714
6263,3009023107,1,85,58,33333333,0.1941
6264,3009030026,1,85,58,33333333,0.1397
6265,6036000652,1,81,58,33333333,0.4509
6266,6036004130,1,86,58,33333333,0.2459
6267,6040000113,1,81,58,33333333,0.4308
6268,6044015330,1,81,58,33333333,0.4989
6269,6080305010,1,86,58,33333333,0.2517
6270,6145000334,1,86,58,33333333,0.2871
6271,6508286110,1,86,58,33333333,0.2471
6272,14010078508,1,85,58,33333333,0.3692
6273,14020030232,1,85,58,33333333,0.2391
6274,6035000613,1,86,45,0.4638
6275,3009023507,1,85,75,0.2863
6276,3901596730,1,80,75,0.4097
6277,3001071101,1,80,70,0.167
6278,3002081118,1,80,70,0.2372
6279,3003081118,1,80,70,0.2302
6280,3001071101,1,80,42,0.228
6281,3005042033,1,80,42,-0.2788
6282,3005042533,1,80,42,-0.1109
6283,3005043533,1,80,42,0.0428
6284,3009035591,1,85,42,0.5026
6285,3009040007,1,85,60,0.1157
6286,3071050105,0,80,60,1
6287,3009034401,0,80,105,0.1492
6288,3043048690,0,80,105,0.3492
6289,3141048690,0,80,105,0.3505
6290,3001071101,1,80,105,0.1918
6291,3141084117,1,80,105,0.3596
6292,3905007213,1,80,105,0.2486
6293,3905008713,1,80,105,0.3016
6294,3905012213,1,80,105,0.2429
6295,3905012313,1,80,105,0.3221
6296,3905012513,1,80,105,0.1272
6297,3905012613,1,80,105,0.1339
6298,3905012713,1,80,105,0.1036
6299,3905018001,1,80,105,0.304
6300,3905022192,1,80,105,0.2106
6301,3905030015,1,80,105,0.3419
6302,3909018612,1,80,105,0.3183
6303,6035000613,1,86,105,0.4787
6304,6080310010,1,86,105,0.4309
6305,6976000864,1,81,105,0.3733
6306,3905006613,0,80,105,1
6307,3001071101,1,80,52,5,0.1076
6308,3005030001,1,80,52,5,0.3525
6309,3009011112,1,85,52,5,0.1671
6310,3009018612,1,85,52,5,0.2692
6311,3009023016,1,85,52,5,0.0782
6312,6003046113,1,86,52,5,0.3674
6313,6003046213,1,86,52,5,0.3681
6314,6080305010,1,86,52,5,0.3447
6315,6080307510,1,86,52,5,0.3553
6316,3001071101,1,80,70,0.2427
6317,3002078217,1,80,70,0.3139
6318,3002081118,1,80,70,0.3042
6319,3003081118,1,80,70,0.2977
6320,3009023016,1,85,70,0.0913
6321,3009032690,1,85,70,0.1592
6322,3009032790,1,85,70,0.1681
6323,3209703030,1,85,70,0.1938
6324,3001071101,1,80,45,0.2317
6325,3001071115,1,80,45,0.2182
6326,3001071515,1,80,45,0.2937
6327,3001083017,1,80,45,0.4714
6328,3009023016,1,85,45,0.0782
6329,3009034501,1,80,45,0.0664
6330,3011073034,1,80,45,0.3196
6331,3001052018,1,80,56,0.1967
6332,3001052901,1,80,56,0.3011
6333,3001075015,1,80,56,0.3507
6334,3209703030,1,85,56,0.2963
6335,3209708030,1,85,56,0.3277
6336,3209708130,1,85,56,0.4641
6337,3005006801,1,80,28,0.1934
6338,6003045113,1,86,28,0.3214
6339,6003045213,1,86,28,0.3221
6340,6003045413,1,86,28,0.3217
6341,6023201009,1,86,28,0.1877
6342,6023215005,1,86,28,0.3137
6343,6065004130,1,86,28,0.1947
6344,6065004230,1,86,28,0.1687
6345,6502286135,1,86,28,0.1271
6346,6030003084,0,86,28,1
6347,6035000613,0,86,28,1
6348,3001075017,1,80,56,0.3412
6349,3001083017,1,80,56,0.3258
6350,3002075017,1,80,56,0.3676
6351,3002081118,1,80,56,0.2497
6352,3002083017,1,80,56,0.341
6353,3003083017,1,80,56,0.3334
6354,3009023107,1,85,56,0.1905
6355,3001071101,1,80,53,66666667,0.1076
6356,3002081118,1,80,53,66666667,0.3332
6357,3005006801,1,80,53,66666667,0.378
6358,3005008310,1,80,53,66666667,0.3219
6359,3005018001,1,80,53,66666667,0.2984
6360,3201596730,1,80,53,66666667,0.3693
6361,6023001009,1,86,53,66666667,-0.0842
6362,6023200809,1,86,53,66666667,0.2574
6363,6080205010,1,86,53,66666667,0.3749
6364,6080305010,1,86,53,66666667,0.4119
6365,6508086110,1,86,53,66666667,0.2812
6366,3001071101,1,80,0,0.103
6367,14040002005,1,80,0,-0.0186
6368,3001071101,1,80,60,0.0836
6369,3002081118,1,80,60,0.2497
6370,3009023107,1,85,60,0.215
6371,3022065092,1,80,60,0.4111
6372,3001071101,1,80,60,0.2054
6373,3002081118,1,80,60,0.2602
6374,14010078908,1,85,60,0.3263
6375,3001071101,1,80,56,0.0594
6376,3002081118,1,80,56,0.2553
6377,3003081118,1,80,56,0.2484
6378,3009023107,1,85,56,0.1905
6379,3001071101,1,80,56,0.0594
6380,3002081118,1,80,56,0.2553
6381,3003081118,1,80,56,0.2484
6382,3009023107,1,85,56,0.1905
6383,3001070617,1,80,60,0.3591
6384,3001071101,1,80,60,0.0594
6385,3001075015,1,80,60,0.1631
6386,3001079515,1,80,60,0.203
6387,3002070617,1,80,60,0.3944
6388,3002081118,1,80,60,0.2532
6389,3003081118,1,80,60,0.2464
6390,3005009635,1,80,60,0.2393
6391,3009001501,1,85,60,0.2083
6392,3009023016,1,85,60,-0.0463
6393,3209703030,1,85,60,0.1382
6394,14020030232,1,85,60,0.268
6395,3001071101,1,80,56,0.2354
6396,3001071301,1,80,56,0.2301
6397,3002081118,1,80,56,0.2975
6398,3002081318,1,80,56,0.2946
6399,3003081118,1,80,56,0.291
6400,3005006801,1,80,56,0.3101
6401,3009023016,1,85,56,0.0829
6402,3009023107,1,85,56,0.1905
6403,3009023507,1,85,56,0.1698
6404,6003046213,1,86,56,0.3711
6405,6003046313,1,86,56,0.3864
6406,3001070215,1,80,56,0.3197
6407,3001070915,1,80,56,0.3123
6408,3001071101,1,80,56,0.3042
6409,3001072717,1,80,56,0.4769
6410,3001073517,1,80,56,0.3369
6411,3001076717,1,80,56,0.377
6412,3001079515,1,80,56,0.3848
6413,3001079517,1,80,56,0.4625
6414,3002081118,1,80,56,0.3192
6415,3003073517,1,80,56,0.3084
6416,3003076717,1,80,56,0.42
6417,3003079517,1,80,56,0.4741
6418,3003081118,1,80,56,0.3544
6419,3009023107,1,85,56,0.1373
6420,3011073834,1,80,56,0.3614
6421,3141043934,1,80,56,0.3722
6422,14030033000,1,80,63,0.3178
6423,3009005890,1,85,63,0.2336
6424,3009005990,1,85,63,0.3221
6425,3009015890,1,85,63,0.2995
6426,3009015990,1,85,63,0.3591
6427,3009040007,1,85,63,0.2926
6428,6080205010,1,86,63,0.3838
6429,6080305010,1,86,63,0.39
6430,14020053033,1,85,63,0.3286
6431,3001052005,1,80,63,0.3824
6432,3001052018,1,80,63,0.4057
6433,3905002809,1,80,63,0.5368
6434,3001070615,1,80,49,0.3801
6435,3001071157,1,80,49,0.2005
6436,3001077717,1,80,49,0.3631
6437,3001091015,1,80,49,0.3032
6438,3001091017,1,80,49,0.3096
6439,3003081157,1,80,49,0.2432
6440,3003091015,1,80,49,0.2652
6441,3003091017,1,80,49,0.2171
6442,3021094092,1,80,49,0.2817
6443,3023064092,1,80,49,0.3378
6444,3009023107,1,85,56,0.0956
6445,6044015830,1,81,56,0.3072
6446,6035000613,0,86,56,1
6447,3001071101,1,80,60,0.205
6448,3009023107,1,85,60,0.1941
6449,3021094001,1,80,60,0.125
6450,3022064001,1,80,60,0.284
6451,3023064001,1,80,60,0.2697
6452,3001052018,1,80,60,0.2638
6453,3001055018,1,80,60,0.301
6454,3209703030,1,85,60,0.1746
6455,3001052005,1,80,49,0.2904
6456,3001052018,1,80,49,0.2958
6457,3001070015,1,80,49,0.2797
6458,3001070017,1,80,49,0.3524
6459,3001071101,1,80,49,0.1255
6460,3001071115,1,80,49,0.2452
6461,3001075015,1,80,49,0.3579
6462,3003070015,1,80,49,0.291
6463,3003070017,1,80,49,0.3601
6464,3003075015,1,80,49,0.413
6465,3003081115,1,80,49,0.2884
6466,3003081118,1,80,49,0.291
6467,3008286110,1,80,49,0.366
6468,3009023016,1,85,49,0.1369
6469,3009034201,1,85,49,0.2871
6470,3009038016,1,85,49,0.2652
6471,3141045015,1,80,49,0.3488
6472,3141084017,1,80,49,0.333
6473,3209703030,1,85,49,0.2343
6474,3209703030,1,85,60,0.1141
6475,6145000666,1,81,35,0.5282
6476,3009023016,1,85,21,0.0763
6477,14010478502,1,85,21,0.2637
6478,14020053032,1,85,21,0.2408
6479,3001052018,1,80,90,0.0673
6480,3001052901,1,80,90,0.0693
6481,3001070615,1,80,90,0.0688
6482,3001070617,1,80,90,0.0607
6483,3001071101,1,80,90,-0.0949
6484,3001071157,1,80,90,-0.1225
6485,3001080390,1,80,90,0.0423
6486,3001083115,1,80,90,0.0659
6487,3001083117,1,80,90,0.0582
6488,3001083715,1,80,90,0.0571
6489,3001083717,1,80,90,0.0507
6490,3001086017,1,80,90,0.0361
6491,3003070615,1,80,90,0.0821
6492,3003070617,1,80,90,0.1252
6493,3003080390,1,80,90,0.0497
6494,3003081118,1,80,90,0.1103
6495,3003081157,1,80,90,0.0756
6496,3003083115,1,80,90,0.0958
6497,3003083117,1,80,90,0.1187
6498,3003083715,1,80,90,0.0705
6499,3003083717,1,80,90,0.0327
6500,3003086017,1,80,90,0.0444
6501,3005006801,1,80,90,0.1785
6502,3005018001,1,80,90,0.073
6503,3009000170,1,85,90,-0.0837
6504,3009000270,1,85,90,-0.0893
6505,3009000370,1,85,90,-0.0549
6506,3009000470,1,85,90,-0.0881
6507,3009000570,1,85,90,-0.0904
6508,3009000670,1,85,90,-0.0922
6509,3009000770,1,85,90,-0.0922
6510,3009001070,1,85,90,-0.094
6511,3009007001,1,85,90,0.2024
6512,3009015071,1,85,90,0.2383
6513,3009023107,1,85,90,0.1174
6514,3009023507,1,85,90,0.0898
6515,3009034201,1,85,90,0.1579
6516,3021094001,1,80,90,-0.0464
6517,3023064001,1,80,90,0.1066
6518,3209703030,1,85,90,0.1076
6519,3909020090,1,80,90,0.0806
6520,6065004130,1,86,90,0.1543
6521,6065004230,1,86,90,0.127
6522,6065004330,1,86,90,0.0801
6523,6080203510,1,86,90,0.2363
6524,6080205010,1,86,90,0.2122
6525,6080303510,1,86,90,0.2132
6526,6080305010,1,86,90,0.201
6527,14020030232,1,85,90,0.2147
6528,3009038016,0,85,90,1
6529,6035000613,0,86,90,1
6530,3002070615,1,80,35,0.2553
6531,3003070615,1,80,35,0.2457
6532,3209703030,1,85,35,0.1488
6533,3001071101,1,80,75,-0.0834
6534,3001075015,1,80,75,0.1879
6535,3001075017,1,80,75,0.1247
6536,3002081118,1,80,75,0.1383
6537,3003081118,1,80,75,0.1304
6538,3009000570,1,85,75,-0.0887
6539,3009000770,1,85,75,-0.0911
6540,3009001070,1,85,75,-0.0915
6541,3209703030,1,85,75,0.1076
6542,6508086110,1,86,75,0.223
6543,6508286110,1,86,75,0.2144
6544,3009038016,0,85,75,1
6545,3009023016,1,85,21,0.0763
6546,3009038016,1,85,21,0.1879
6547,14010478502,1,85,21,0.2637
6548,3009024091,0,85,21,1
6549,3001030491,1,80,49,0.2817
6550,3001052901,1,80,49,0.1007
6551,3001052915,1,80,49,0.0756
6552,3001070015,1,80,49,0.1716
6553,3001071101,1,80,49,0.0522
6554,3001071157,1,80,49,0.0387
6555,3002070015,1,80,49,0.1953
6556,3002081157,1,80,49,0.0929
6557,3003070015,1,80,49,0.1844
6558,3003070615,1,80,49,0.3429
6559,3003081157,1,80,49,0.0755
6560,3001030015,0,80,49,1
6561,3001071101,1,80,60,0.0836
6562,3001071157,1,80,60,0.2283
6563,3002081118,1,80,60,0.2791
6564,3002081157,1,80,60,0.2606
6565,3003081118,1,80,60,0.2687
6566,3003081157,1,80,60,0.2463
6567,3021094001,1,80,60,0.125
6568,3022064001,1,80,60,0.284
6569,3023064001,1,80,60,0.2698
6570,6022012210,1,86,60,0.3897
6571,3502701635,1,80,75,0.4678
6572,3502701735,1,80,75,0.4678
6573,6022007310,1,86,75,0.3068
6574,6022007410,1,86,75,0.3067
6575,6035000310,1,81,75,0.3521
6576,6080205010,1,86,75,0.3447
6577,6080305010,1,86,75,0.351
6578,6165001330,1,81,75,0.1885
6579,6165002130,1,81,75,0.1895
6580,6165001230,0,81,75,1
6581,6165001430,0,81,75,1
6582,3009000370,1,85,56,-0.0554
6583,3009023107,1,85,56,0.1373
6584,3905043533,1,80,56,0.0692
6585,3001071101,1,80,21,0.1342
6586,3001071157,1,80,21,0.0794
6587,3002070615,1,80,21,0.4308
6588,3002081118,1,80,21,0.2696
6589,3905030001,1,80,21,0.3765
6590,3905030015,1,80,21,0.309
6591,3001071101,1,80,56,0.1713
6592,3002081118,1,80,56,0.2155
6593,3003081118,1,80,56,0.2083
6594,14010001000,1,80,42,0.3095
6595,3001052018,1,80,63,0.2094
6596,3001071101,1,80,63,0.0719
6597,3001075015,1,80,63,0.2043
6598,3002081118,1,80,63,0.2502
6599,3009023107,1,85,63,0.158
6600,6508086110,1,86,63,0.2361
6601,3001031017,1,80,56,0.2637
6602,3001031417,1,80,56,0.2493
6603,3001052218,1,80,56,0.1885
6604,3001071101,1,80,56,-0.0545
6605,3001110205,1,80,56,0.1235
6606,3002081118,1,80,56,0.1468
6607,3005009635,1,80,56,0.1419
6608,3008086110,1,80,56,0.1238
6609,3009034501,1,80,56,0.0256
6610,3201596430,1,80,56,0.2506
6611,3201596730,1,80,56,0.216
6612,3209703030,1,85,56,0.1468
6613,6165001330,1,81,56,0.1257
6614,3008286110,0,80,56,1
6615,3009034401,0,80,56,1
6616,6035000613,0,86,56,1
6617,6165001230,0,81,56,1
6618,3009023107,1,85,56,0.1373
6619,3011073934,1,80,56,0.3566
6620,3001052901,1,80,90,0.176
6621,3001070615,1,80,90,0.2425
6622,3001070617,1,80,90,0.2438
6623,3001071101,1,80,90,0.0719
6624,3001075015,1,80,90,0.2423
6625,3001075017,1,80,90,0.2351
6626,3002081118,1,80,90,0.2502
6627,3009001501,1,85,90,0.1468
6628,3009023107,1,85,90,0.1581
6629,3009023507,1,85,90,0.1303
6630,3009034201,1,85,90,0.1894
6631,3209703030,1,85,90,0.1488
6632,3001052018,1,80,56,0.1472
6633,3001070017,1,80,56,0.2281
6634,3001071101,1,80,56,0.103
6635,3001071301,1,80,56,0.1635
6636,3002075015,1,80,56,0.2927
6637,3002075017,1,80,56,0.2893
6638,3002081118,1,80,56,0.242
6639,3003075015,1,80,56,0.2844
6640,3003081118,1,80,56,0.2344
6641,3009023016,1,85,56,-0.0161
6642,3001055018,1,80,56,0.0575
6643,3001071101,1,80,56,-0.0583
6644,3002081118,1,80,56,0.2204
6645,3003081118,1,80,56,0.2132
6646,3009023016,1,85,56,-0.0339
6647,3201596730,1,80,56,0.2623
6648,3209703030,1,85,56,0.1724
6649,6035000613,0,86,56,1
6650,3001071001,1,80,49,0.2053
6651,3001075015,1,80,49,0.2423
6652,3005008901,1,80,49,0.2005
6653,3009023016,1,85,49,0.0043
6654,3009023107,1,85,49,0.2007
6655,3505004601,0,80,49,1
6656,3001090191,1,85,30,0.2802
6657,3001090291,1,85,30,0.2869
6658,3001090391,1,85,30,0.2325
6659,3001090491,1,85,30,0.2321
6660,3009007001,1,85,30,0.2255
6661,3009040007,1,85,30,0.2241
6662,6005000201,1,81,30,0.1458
6663,6080210010,1,86,30,0.3522
6664,6080310010,1,86,30,0.3551
6665,6506040930,1,86,30,0.3955
6666,6005001930,0,86,30,1
6667,6506040830,0,86,30,1
6668,3009023016,1,85,21,0.0316
6669,14010478502,1,85,21,0.2281
6670,3009038016,0,85,21,1
6671,3001070615,1,80,49,0.3801
6672,3001071101,1,80,49,0.1966
6673,3002081118,1,80,49,0.2944
6674,3009023016,1,85,49,0.0763
6675,3089007513,1,85,49,0.3181
6676,3089105013,1,85,49,0.3191
6677,3089107513,1,85,49,0.3188
6678,6080203510,1,86,49,0.3983
6679,6080205010,1,86,49,0.3961
6680,6080303510,1,86,49,0.4015
6681,6080305010,1,86,49,0.4019
6682,3001052018,1,80,60,0.2776
6683,3001070617,1,80,60,0.4052
6684,3001078417,1,80,60,0.3495
6685,3002070017,1,80,60,0.3512
6686,3002081118,1,80,60,0.3011
6687,3002081157,1,80,60,0.2646
6688,3003070017,1,80,60,0.3436
6689,3003070617,1,80,60,0.4509
6690,3003078417,1,80,60,0.4673
6691,3009035505,1,85,60,0.387
6692,3905018001,1,80,60,0.3089
6693,14010078602,1,85,60,0.3679
6694,3001070615,1,80,60,0.3273
6695,3001071001,1,80,60,0.2589
6696,3001071101,1,80,60,0.2391
6697,3001071157,1,80,60,0.2319
6698,3001071517,1,80,60,0.3437
6699,3001075015,1,80,60,0.3209
6700,3001075017,1,80,60,0.3443
6701,3001075915,1,80,60,0.3347
6702,3001075917,1,80,60,0.3773
6703,3001078315,1,80,60,0.3417
6704,3001078317,1,80,60,0.3762
6705,3001083315,1,80,60,0.2922
6706,3001083317,1,80,60,0.2952
6707,3011073134,1,80,60,0.3001
6708,3301076317,1,80,60,0.3523
6709,3905009635,1,80,60,0.2805
6710,3909001501,1,80,60,0.2315
6711,6003013213,1,86,60,0.3305
6712,6003013313,1,86,60,0.3351
6713,6080207510,1,86,60,0.3914
6714,6080305010,1,86,45,0.3663
6715,3001052901,1,80,75,0.264
6716,3001070617,1,80,75,0.4021
6717,3001071101,1,80,75,0.1713
6718,3001071517,1,80,75,0.3603
6719,3002083417,1,80,75,0.4266
6720,3009034201,1,85,75,0.2652
6721,3021094001,1,80,75,0.125
6722,3021094001,1,80,14,0.125
6723,3001052005,1,80,70,0.1835
6724,3001052018,1,80,70,0.2092
6725,3001052901,1,80,70,0.2232
6726,3001070615,1,80,70,0.3232
6727,3001070617,1,80,70,0.4007
6728,3001071301,1,80,70,0.2383
6729,3001075015,1,80,70,0.3258
6730,3005006801,1,80,70,0.2333
6731,3005018001,1,80,70,0.1556
6732,3005042033,1,80,70,-0.5633
6733,3009001501,1,85,70,0.2462
6734,3009015071,1,85,70,0.4361
6735,3009034501,1,80,70,0.0906
6736,3011073034,1,80,70,0.2777
6737,3022064092,1,80,70,0.332
6738,3201596730,1,80,70,0.3182
6739,6040000113,1,81,70,0.4386
6740,6065004130,1,86,70,0.314
6741,6065004330,1,86,70,0.1299
6742,6080203510,1,86,70,0.3795
6743,6080305010,1,86,70,0.4212
6744,6080307510,1,86,70,0.4204
6745,6508086110,1,86,70,0.4089
6746,3001070015,1,80,60,0.2574
6747,3001070017,1,80,60,0.3323
6748,3001070215,1,80,60,0.2757
6749,3001070217,1,80,60,0.3379
6750,3001071101,1,80,60,0.2054
6751,3001075015,1,80,60,0.3381
6752,3002081118,1,80,60,0.2603
6753,3003081157,1,80,60,0.2689
6754,3022064001,1,80,60,0.2949
6755,3023064001,1,80,60,0.2808
6756,3001052018,1,80,42,0.2677
6757,3001077717,1,80,42,0.341
6758,3002077715,1,80,42,0.0867
6759,3003077715,1,80,42,0.301
6760,3003077717,1,80,42,0.2862
6761,3009023107,1,85,42,0.2315
6762,3009023507,1,85,42,0.2118
6763,3009024191,1,85,42,0.2696
6764,3009032291,1,85,42,0.2064
6765,3905015001,1,80,42,0.1984
6766,5121001611,1,80,42,0.2225
6767,5121001631,1,80,42,0.4684
6768,5121002011,1,80,42,0.2224
6769,5121002031,1,80,42,0.4684
6770,5121002511,1,80,42,0.2225
6771,5121002531,1,80,42,0.4684
6772,5121003211,1,80,42,0.2225
6773,5121003231,1,80,42,0.4684
6774,5121005031,1,80,42,0.4167
6775,14010078508,1,85,42,0.3725
6776,14010178502,1,85,42,0.3424
6777,3001070617,1,80,60,0.4238
6778,3001071101,1,80,60,0.2857
6779,3003081118,1,80,60,0.3382
6780,3005006801,1,80,60,0.359
6781,3005018001,1,80,60,0.2809
6782,3009001501,1,85,60,0.2266
6783,3009023016,1,85,60,0.2384
6784,6022000610,1,86,60,0.4848
6785,6080203510,1,86,60,0.4595
6786,6080205010,1,86,60,0.4573
6787,6080303510,1,86,60,0.4634
6788,6080305010,1,86,60,0.4632
6789,6508086110,1,86,60,0.3811
6790,6508286110,1,86,60,0.3737
6791,6022000510,0,86,60,1
6792,3001052018,1,80,63,0.2094
6793,3001052901,1,80,63,0.1782
6794,3001070617,1,80,63,0.2454
6795,3001071101,1,80,63,0.0719
6796,3002081118,1,80,63,0.2527
6797,3071051117,1,80,63,0.108
6798,3209703030,1,85,63,0.1488
6799,6022004510,1,86,63,0.2639
6800,6022004610,1,86,63,0.2638
6801,3001052018,1,80,60,66666667,0.0632
6802,3001070015,1,80,60,66666667,0.1716
6803,3001071101,1,80,60,66666667,0.0522
6804,3001077815,1,80,60,66666667,0.2913
6805,3001077817,1,80,60,66666667,0.3511
6806,3002070015,1,80,60,66666667,0.1953
6807,3002077815,1,80,60,66666667,0.3338
6808,3002077817,1,80,60,66666667,0.3563
6809,3002081118,1,80,60,66666667,0.1675
6810,3003077815,1,80,60,66666667,0.3255
6811,3003077817,1,80,60,66666667,0.3503
6812,3003081118,1,80,60,66666667,0.1598
6813,3009023016,1,85,60,66666667,0.0317
6814,3009034201,1,85,60,66666667,0.202
6815,3009034501,1,80,60,66666667,0.0213
